path,spoken_language,signed_language,start,end,words,glosses,priority
sgg\129344.pose,de,sgg,0,2.125,WAHR,wahr,
sgg\116013.pose,de,sgg,0,3.16,MARTIN LUTHER KING,martin luther king,
sgg\114059.pose,de,sgg,0,3.24,JAZZ,jazz,
sgg\117880.pose,de,sgg,0,2.708333333333333,SILVIO BERLUSCONI,silvio berlusconi,
sgg\115428.pose,de,sgg,0,2.625,WAHRNEHMEN,wahrnehmen,
sgg\125833.pose,de,sgg,0,2.208333333333333,BLOCK,block,
sgg\116733.pose,de,sgg,0,3.0,SCHNEEBALLSCHLACHT,schneeballschlacht,
sgg\124521.pose,de,sgg,0,3.9166666666666665,BRUSTSCHWIMMEN,brustschwimmen,
sgg\123786.pose,de,sgg,0,2.28,DIÄT,diät,
sgg\116613.pose,de,sgg,0,2.4,VERMISSEN,vermissen,
sgg\127872.pose,de,sgg,0,2.76,EMPATHIE,empathie,
sgg\128791.pose,de,sgg,0,2.5,KOMA,koma,
sgg\126624.pose,de,sgg,0,2.5,FEUCHT,feucht,
sgg\112490.pose,de,sgg,0,2.56,VALON BEHRAMI,valon behrami,
sgg\113731.pose,de,sgg,0,2.458333333333333,KÄMPFEN,kämpfen,
sgg\116599.pose,de,sgg,0,2.625,REINIGUNG,reinigung,
sgg\128492.pose,de,sgg,0,3.04,ACHTUNDSECHZIG,achtundsechzig,
sgg\129815.pose,de,sgg,0,2.4,ARBAZ,arbaz,
sgg\115466.pose,de,sgg,0,2.583333333333333,AUSSTEIGEN,aussteigen,
sgg\116525.pose,de,sgg,0,2.6666666666666665,WACHSEN,wachsen,
sgg\125605.pose,de,sgg,0,2.333333333333333,LADEN,laden,
sgg\129484.pose,de,sgg,0,2.76,FLIEGEN,fliegen,
sgg\129423.pose,de,sgg,0,2.2,LOGOUT,logout,
sgg\128312.pose,de,sgg,0,2.2916666666666665,WORKSHOP,workshop,
sgg\123589.pose,de,sgg,0,2.68,STIRNBAND,stirnband,
sgg\112311.pose,de,sgg,0,2.5416666666666665,RÜSTUNG,rüstung,
sgg\129722.pose,de,sgg,0,3.375,ARBEITER,arbeiter,
sgg\114878.pose,de,sgg,0,4.041666666666667,ZEUGEN JEHOVAS,zeugen jehovas,
sgg\126146.pose,de,sgg,0,3.96,SICH BEWEGEN BAUCH,er|es|sie bewegen bauchen,
sgg\112955.pose,de,sgg,0,2.2916666666666665,FREIHEIT,freiheit,
sgg\125627.pose,de,sgg,0,2.88,POLIZEIAUTO,polizeiauto,
sgg\126352.pose,de,sgg,0,2.208333333333333,FISCHEN,fischen,
sgg\111809.pose,de,sgg,0,2.333333333333333,VENTIL,ventil,
sgg\117052.pose,de,sgg,0,2.375,GLOBAL,global,
sgg\112084.pose,de,sgg,0,2.56,EDIRNE,edirne,
sgg\127175.pose,de,sgg,0,2.28,KNOPF,knopf,
sgg\113165.pose,de,sgg,0,2.96,DETEKTOR,detektor,
sgg\128398.pose,de,sgg,0,1.84,AB,ab,
sgg\126971.pose,de,sgg,0,2.4166666666666665,SONY,sony,
sgg\125872.pose,de,sgg,0,2.75,ZUSAMMENHANG,zusammenhang,
sgg\112910.pose,de,sgg,0,2.2916666666666665,ZEITSPANNE,zeitspanne,
sgg\115457.pose,de,sgg,0,2.6666666666666665,ERFUNDEN,erfunden,
sgg\126300.pose,de,sgg,0,2.84,TIERARZT,tierarzt,
sgg\123628.pose,de,sgg,0,2.458333333333333,SURFEN,surfen,
sgg\129543.pose,de,sgg,0,2.48,STROH,stroh,
sgg\112137.pose,de,sgg,0,2.6666666666666665,NACHTZUG,nachtzug,
sgg\127166.pose,de,sgg,0,2.1666666666666665,BILBAO,bilbao,
sgg\126129.pose,de,sgg,0,2.625,LAUTSPRACHBEGLEITENDE GEBÄRDEN,lautsprachbegleitende gebärden,
sgg\112579.pose,de,sgg,0,2.625,ÜBERMORGEN,übermorgen,
sgg\117718.pose,de,sgg,0,2.958333333333333,KRAFTTRAINING,krafttraining,
sgg\115417.pose,de,sgg,0,2.458333333333333,STEHLEN,stehlen,
sgg\127394.pose,de,sgg,0,2.083333333333333,SPARE,sparen,
sgg\118068.pose,de,sgg,0,2.583333333333333,HETEROSEXUALITÄT,heterosexualität,
sgg\125978.pose,de,sgg,0,2.6666666666666665,OBERGLATT,oberglatt,
sgg\113504.pose,de,sgg,0,2.5416666666666665,ÜBERSETZEN,übersetzen,
sgg\124334.pose,de,sgg,0,2.92,MENGE,mengen,
sgg\126570.pose,de,sgg,0,2.333333333333333,NATÜRLICH,natürlich,
sgg\117827.pose,de,sgg,0,2.833333333333333,ADELAIDE,adelaide,
sgg\112881.pose,de,sgg,0,2.083333333333333,ABWEHR,abwehr,
sgg\127921.pose,de,sgg,0,3.32,SYNAGOGE,synagoge,
sgg\126765.pose,de,sgg,0,2.08,RÜCKMELDUNG,rückmeldung,
sgg\112363.pose,de,sgg,0,2.458333333333333,OSAKA,osaka,
sgg\128952.pose,de,sgg,0,2.52,DELIKT,delikt,
sgg\125986.pose,de,sgg,0,3.333333333333333,FLUGPISTE,flugpiste,
sgg\117661.pose,de,sgg,0,2.6,BREMSEN,bremsen,
sgg\123753.pose,de,sgg,0,2.6666666666666665,BAUEN,bauen,
sgg\116963.pose,de,sgg,0,2.9166666666666665,STEHEN,stehen,
sgg\116673.pose,de,sgg,0,3.7916666666666665,SOMMERSONNWENDE,sommersonnwende,
sgg\128669.pose,de,sgg,0,2.25,METER,meter,
sgg\128589.pose,de,sgg,0,2.583333333333333,SCHLECKEN,schlecken,
sgg\117505.pose,de,sgg,0,1.9583333333333333,DUMM,dumm,
sgg\125448.pose,de,sgg,0,2.458333333333333,ESSEN,essen,
sgg\128692.pose,de,sgg,0,3.125,OSNABRÜCK,osnabrück,
sgg\127158.pose,de,sgg,0,2.2,KLUG,klug,
sgg\113509.pose,de,sgg,0,2.12,GUTHABEN,guthaben,
sgg\127094.pose,de,sgg,0,2.5416666666666665,PFOSTEN,pfosten,
sgg\125946.pose,de,sgg,0,2.56,QUARK,quark,
sgg\124214.pose,de,sgg,0,2.333333333333333,BEUTEL,beuteln,
sgg\125298.pose,de,sgg,0,2.0,EI,ei,
sgg\111746.pose,de,sgg,0,2.083333333333333,VIERTE,viert,
sgg\115990.pose,de,sgg,0,3.0416666666666665,KOMMISSION,kommission,
sgg\129301.pose,de,sgg,0,2.375,AUFGABEN,aufgeben,
sgg\115243.pose,de,sgg,0,2.4166666666666665,HOCHHAUS,hochhaus,
sgg\116917.pose,de,sgg,0,2.88,CROWDFUNDING,crowdfunding,
sgg\113552.pose,de,sgg,0,2.24,PROFIL,profil,
sgg\114364.pose,de,sgg,0,2.5416666666666665,GOTT,gott,
sgg\129229.pose,de,sgg,0,3.36,HRADEC KRALOVÉ,hradec kralové,
sgg\129132.pose,de,sgg,0,2.76,RESSOURCEN,ressource,
sgg\125957.pose,de,sgg,0,2.32,TROPISCHE,tropisch,
sgg\124016.pose,de,sgg,0,2.375,PRAKTISCH,praktisch,
sgg\127815.pose,de,sgg,0,2.333333333333333,FUSSFEHLER,fussfehler,
sgg\126968.pose,de,sgg,0,2.2916666666666665,LG,lg,
sgg\118028.pose,de,sgg,0,3.125,GEORGIEN,georgien,
sgg\125457.pose,de,sgg,0,2.1666666666666665,KRISE,krise,
sgg\112768.pose,de,sgg,0,2.458333333333333,PAPIER,papier,
sgg\115398.pose,de,sgg,0,2.08,SCHWEFEL,schwefeln,
sgg\123512.pose,de,sgg,0,2.9166666666666665,TEILNEHMER,teilnehmer,
sgg\126126.pose,de,sgg,0,2.6666666666666665,LITER,liter,
sgg\126871.pose,de,sgg,0,3.04,DREIUNDACHTZIG,dreiundachtzig,
sgg\118159.pose,de,sgg,0,2.6666666666666665,KOMMANDANT,kommandant,
sgg\112489.pose,de,sgg,0,4.166666666666667,AUSATMEN,ausatmen,
sgg\114082.pose,de,sgg,0,2.44,POP,pop,
sgg\123657.pose,de,sgg,0,2.75,FAN,fan,
sgg\114989.pose,de,sgg,0,2.333333333333333,EREKTION,erektion,
sgg\127039.pose,de,sgg,0,3.64,SCHWEBEBALKEN,schwebebalken,
sgg\112162.pose,de,sgg,0,2.72,BALIKESIR,balikesir,
sgg\129249.pose,de,sgg,0,2.64,DARLEHEN,darlehen,
sgg\127892.pose,de,sgg,0,2.5,GENUA,genua,
sgg\128889.pose,de,sgg,0,2.64,PRO JUVENTUTE,pro juventute,
sgg\117953.pose,de,sgg,0,2.958333333333333,DORNBIRN,dornbirn,
sgg\125311.pose,de,sgg,0,2.375,KINDERMENÜ,kindermenü,
sgg\123516.pose,de,sgg,0,2.48,KOHLRABI,kohlrabi,
sgg\115882.pose,de,sgg,0,2.28,SNUS,snus,
sgg\125755.pose,de,sgg,0,2.75,EIDECHSE,eidechse,
sgg\130159.pose,de,sgg,0,2.8,SANKT MORITZ,sinken moritz,
sgg\116261.pose,de,sgg,0,3.875,ALLIANZ,allianz,
sgg\124179.pose,de,sgg,0,2.958333333333333,ABWECHSELN,abwechseln,
sgg\117804.pose,de,sgg,0,3.4166666666666665,GESCHENK,geschenk,
sgg\117321.pose,de,sgg,0,2.12,PROSTATA,prostata,
sgg\128682.pose,de,sgg,0,2.75,JO-WILFRIED TSONGA,jo-wilfried tsonga,
sgg\126370.pose,de,sgg,0,2.458333333333333,FITNESS,fitness,
sgg\116881.pose,de,sgg,0,2.4,SPROSSEN,spriessen,
sgg\128852.pose,de,sgg,0,2.4166666666666665,ZÜRICH,zürich,
sgg\117900.pose,de,sgg,0,2.6666666666666665,BILANZ,bilanz,
sgg\111986.pose,de,sgg,0,2.5416666666666665,BREIT,breit,
sgg\117296.pose,de,sgg,0,2.25,UND,und,
sgg\126754.pose,de,sgg,0,2.88,HUF,huf,
sgg\127999.pose,de,sgg,0,2.0,SPRINT,sprint,
sgg\113931.pose,de,sgg,0,1.7916666666666667,GÖTTI,götti,
sgg\115641.pose,de,sgg,0,2.875,VIETNAM,vietnam,
sgg\125693.pose,de,sgg,0,3.48,FACHWERKHAUS,fachwerkhaus,
sgg\115162.pose,de,sgg,0,2.708333333333333,REISE,reisen,
sgg\129410.pose,de,sgg,0,2.08,PENDENZ,pendenz,
sgg\112093.pose,de,sgg,0,2.12,SAMSUN,samsun,
sgg\118145.pose,de,sgg,0,3.25,KASACHSTAN,kasachstan,
sgg\115814.pose,de,sgg,0,2.2,KATALONIEN,katalonien,
sgg\116476.pose,de,sgg,0,3.08,FACHLEUTE,fachmann,
sgg\116231.pose,de,sgg,0,2.56,TELEGRAPH,telegraph,
sgg\114755.pose,de,sgg,0,2.52,SAINT PAUL,saint paul,
sgg\126356.pose,de,sgg,0,2.9166666666666665,ZWERCHFELL,zwerchfell,
sgg\113259.pose,de,sgg,0,3.083333333333333,RÜSTUNGSFIRMA,rüstungsfirma,
sgg\128315.pose,de,sgg,0,2.583333333333333,BODENLEGER,bodenleger,
sgg\116178.pose,de,sgg,0,2.64,SUIZID,suizid,
sgg\123838.pose,de,sgg,0,2.44,KRIPPE,krippe,
sgg\116883.pose,de,sgg,0,2.4166666666666665,KINDERKRIPPE,kinderkrippe,
sgg\115775.pose,de,sgg,0,2.36,PALEZIEUX,palezieux,
sgg\112602.pose,de,sgg,0,3.0416666666666665,MÜDE,müde,
sgg\125685.pose,de,sgg,0,4.0,ANLAGEBERATER,anlageberater,
sgg\116666.pose,de,sgg,0,2.0,RAFFINERIE,raffinerie,
sgg\130176.pose,de,sgg,0,2.5,WAND,winden,
sgg\115397.pose,de,sgg,0,2.8,EHRENSACHE,ehrensache,
sgg\115856.pose,de,sgg,0,2.32,MOBBING,mobbing,
sgg\118082.pose,de,sgg,0,2.75,HONDURAS,honduras,
sgg\116307.pose,de,sgg,0,2.44,LAUTSPRACHUNTERSTÜTZENDE GEBÄRDEN,lautsprachunterstützende gebärden,
sgg\128890.pose,de,sgg,0,3.6666666666666665,SCHNEIEN,schneien,
sgg\117841.pose,de,sgg,0,3.5416666666666665,ÄRA,ära,
sgg\128719.pose,de,sgg,0,4.36,COTE D'AZUR,cote d ' azur,
sgg\117596.pose,de,sgg,0,2.083333333333333,EINFACH,einfach,
sgg\111690.pose,de,sgg,0,2.625,BURKA,burka,
sgg\114378.pose,de,sgg,0,2.833333333333333,GRAMMATIK,grammatik,
sgg\118144.pose,de,sgg,0,2.458333333333333,KARTELL,kartell,
sgg\118168.pose,de,sgg,0,2.375,KONZENTRATIONSLAGER,konzentrationslager,
sgg\126850.pose,de,sgg,0,2.32,HIMMEL,himmeln,
sgg\129114.pose,de,sgg,0,2.04,VERWEIGERN,verweigern,
sgg\117940.pose,de,sgg,0,2.6666666666666665,DELIKT,delikt,
sgg\123917.pose,de,sgg,0,2.5,BEQUEM,bequemen,
sgg\123725.pose,de,sgg,0,3.083333333333333,ANSCHAUEN,anschauen,
sgg\117044.pose,de,sgg,0,3.04,SOZIAL,sozial,
sgg\130946.pose,de,sgg,0,2.56,BECKENBODEN,beckenboden,
sgg\116065.pose,de,sgg,0,3.9166666666666665,LINIENRICHTER,linienrichter,
sgg\127320.pose,de,sgg,0,2.875,WASSERZEICHEN,wasserzeichen,
sgg\125426.pose,de,sgg,0,2.875,ERSCHÖPFT,erschöpft,
sgg\113690.pose,de,sgg,0,2.32,RECHT,recht,
sgg\114232.pose,de,sgg,0,2.6666666666666665,SACHSEN,sachse,
sgg\126545.pose,de,sgg,0,2.4,MÜNDLICHE VERHANDLUNG,mündlich verhandlung,
sgg\115148.pose,de,sgg,0,2.28,SCHWÖREN,schwören,
sgg\116357.pose,de,sgg,0,2.6666666666666665,RUNDE,runden,
sgg\118050.pose,de,sgg,0,3.1666666666666665,GUERILLERO,guerillero,
sgg\113773.pose,de,sgg,0,2.5416666666666665,ANSTECKEN,anstecken,
sgg\117567.pose,de,sgg,0,2.875,WEITER,weiter,
sgg\126001.pose,de,sgg,0,2.708333333333333,KINDESALTER,kindesalter,
sgg\125742.pose,de,sgg,0,2.16,WERKZEUG,werkzeug,
sgg\117638.pose,de,sgg,0,3.125,TAGESABLAUF,tagesablauf,
sgg\115873.pose,de,sgg,0,2.4,BAAR,baar,
sgg\129664.pose,de,sgg,0,2.52,VERSOIX,versoix,
sgg\126403.pose,de,sgg,0,3.125,FLÄCHE,fläche,
sgg\116186.pose,de,sgg,0,2.72,BLOEMFONTEIN,bloemfontein,
sgg\118113.pose,de,sgg,0,2.583333333333333,INTERPRETATION,interpretation,
sgg\125299.pose,de,sgg,0,2.5416666666666665,BERATEN,beraten,
sgg\127011.pose,de,sgg,0,2.76,KARUSSELL,karussell,
sgg\112048.pose,de,sgg,0,2.6666666666666665,PABLO PICASSO,pablo picasso,
sgg\126176.pose,de,sgg,0,3.083333333333333,OBERARM,oberarm,
sgg\126854.pose,de,sgg,0,2.24,KONFRONTIEREN,konfrontieren,
sgg\116424.pose,de,sgg,0,3.0416666666666665,HÜGEL,hügel,
sgg\125281.pose,de,sgg,0,1.9583333333333333,BELIEBT,beliebt,
sgg\126846.pose,de,sgg,0,2.4,HERABSETZEN,herabsetzen,
sgg\129260.pose,de,sgg,0,3.28,REAL MADRID,real madrid,
sgg\113717.pose,de,sgg,0,3.208333333333333,BIS SPÄTER,bis spät,
sgg\117275.pose,de,sgg,0,2.92,ESTADIO NACIONAL,estadio nacional,
sgg\115044.pose,de,sgg,0,2.28,SCHNUR,schnur,
sgg\117859.pose,de,sgg,0,3.125,AUSSENMINISTER,aussenminister,
sgg\128880.pose,de,sgg,0,2.48,WEITSPRUNG,weitsprung,
sgg\115364.pose,de,sgg,0,2.708333333333333,KONKLAVE,konklave,
sgg\130470.pose,de,sgg,0,2.88,WOLGOGRAD,wolgograd,
sgg\114916.pose,de,sgg,0,2.48,PINK,pink,
sgg\123638.pose,de,sgg,0,3.0416666666666665,WASSERBALL,wasserball,
sgg\116725.pose,de,sgg,0,1.88,SALT,salt,
sgg\128491.pose,de,sgg,0,2.64,ACHTUNDFÜNFZIG,achtundfünfzig,
sgg\117239.pose,de,sgg,0,2.52,FORTALEZA,fortaleza,
sgg\113061.pose,de,sgg,0,2.583333333333333,WEGWERFEN,wegwerfen,
sgg\125340.pose,de,sgg,0,2.64,AUSZAHLEN,auszahlen,
sgg\125717.pose,de,sgg,0,3.0416666666666665,AFGHANISTAN,afghanistan,
sgg\129185.pose,de,sgg,0,2.2,HAIFA,haifa,
sgg\111997.pose,de,sgg,0,2.52,NIZZA,nizza,
sgg\125648.pose,de,sgg,0,2.6,BESEN,besen,
sgg\126246.pose,de,sgg,0,3.125,SPEICHELDRÜSE,speicheldrüse,
sgg\128402.pose,de,sgg,0,3.32,FLUGZEUGTRÄGER,flugzeugträger,
sgg\129414.pose,de,sgg,0,2.28,ZINS,zins,
sgg\130710.pose,de,sgg,0,2.92,FASCHIST,faschist,
sgg\116638.pose,de,sgg,0,3.04,HEIMREISE,heimreisen,
sgg\124863.pose,de,sgg,0,2.9166666666666665,DROP,drop,
sgg\129309.pose,de,sgg,0,2.0,VERSPROCHEN,versprochen,
sgg\128316.pose,de,sgg,0,2.72,RECHTSMITTEL,rechtsmittel,
sgg\129779.pose,de,sgg,0,2.4,OBSERVIEREN,observieren,
sgg\111450.pose,de,sgg,0,2.76,ES WAR EINMAL,es sein einmal,
sgg\128902.pose,de,sgg,0,2.8,AUTOSTOPP,autostopp,
sgg\125707.pose,de,sgg,0,2.72,STROMSCHLAG,stromschlag,
sgg\113451.pose,de,sgg,0,2.48,HAI,hai,
sgg\126923.pose,de,sgg,0,3.28,BÖÖGG,böögg,
sgg\112174.pose,de,sgg,0,2.36,ARTVIN,artvin,
sgg\123470.pose,de,sgg,0,4.36,ZSC LIONS,zsc lions,
sgg\111623.pose,de,sgg,0,2.583333333333333,BRÜCKE,brücke,
sgg\129040.pose,de,sgg,0,2.68,FÄRBEN,schönfärben,
sgg\115481.pose,de,sgg,0,3.8,STARTBAHN,startbahn,
sgg\114166.pose,de,sgg,0,2.625,LINKESPUR,linkespur,
sgg\128261.pose,de,sgg,0,2.44,BESCHLAGNAHMEN,beschlagnahmen,
sgg\114737.pose,de,sgg,0,2.6666666666666665,JUNI,juni,
sgg\115276.pose,de,sgg,0,2.75,SCHWIMMEN,schwimmen,
sgg\117574.pose,de,sgg,0,2.125,WENN,wenn,
sgg\125865.pose,de,sgg,0,2.5416666666666665,BUCHEN,buchen,
sgg\125991.pose,de,sgg,0,2.08,ADOBE FLASH,adobe flash,
sgg\127821.pose,de,sgg,0,2.2916666666666665,FUTSAL,futsal,
sgg\128424.pose,de,sgg,0,2.583333333333333,BRILLE,brille,
sgg\124642.pose,de,sgg,0,2.583333333333333,ÜBERFORDERN,überfordern,
sgg\115960.pose,de,sgg,0,3.0,BANGKOK,bangkok,
sgg\114891.pose,de,sgg,0,2.8,BIZARR,bizarr,
sgg\115633.pose,de,sgg,0,2.64,SAXON,saxon,
sgg\130445.pose,de,sgg,0,3.36,BESPITZELN,bespitzeln,
sgg\130071.pose,de,sgg,0,2.5,WINDEL,windel,
sgg\116627.pose,de,sgg,0,2.5,KNETEN,kneten,
sgg\127638.pose,de,sgg,0,2.083333333333333,LEBEN,leben,
sgg\126069.pose,de,sgg,0,2.8,TIRADE,tirade,
sgg\129149.pose,de,sgg,0,2.4166666666666665,KATHMANDU,kathmandu,
sgg\118107.pose,de,sgg,0,2.708333333333333,HEISSLUFTBALLON,heissluftballon,
sgg\115303.pose,de,sgg,0,2.7916666666666665,GESCHICHTE,geschichte,
sgg\129200.pose,de,sgg,0,2.56,KONFRONTATION,konfrontation,
sgg\125428.pose,de,sgg,0,2.6,MILIZ,miliz,
sgg\129900.pose,de,sgg,0,2.76,HEIMBERG,heimberg,
sgg\114881.pose,de,sgg,0,2.64,KOCHEN,kochen,
sgg\113047.pose,de,sgg,0,2.208333333333333,ABTEILUNG,abteilung,
sgg\113507.pose,de,sgg,0,2.6,INDIZ,indiz,
sgg\125710.pose,de,sgg,0,2.68,TRANSAKTION,transaktion,
sgg\116511.pose,de,sgg,0,2.4166666666666665,INHALT,inhalt,
sgg\128892.pose,de,sgg,0,2.6,ELLBOGEN,ellbogen,
sgg\113155.pose,de,sgg,0,2.6666666666666665,SOLO,solo,
sgg\117098.pose,de,sgg,0,1.9583333333333333,KOMMA,komma,
sgg\115496.pose,de,sgg,0,2.833333333333333,STOCKHOLM,stockholm,
sgg\126759.pose,de,sgg,0,3.0,HORN,horn,
sgg\111976.pose,de,sgg,0,2.833333333333333,FEUERWEHR,feuerwehr,
sgg\111745.pose,de,sgg,0,2.458333333333333,OPFER,opfern,
sgg\129835.pose,de,sgg,0,2.32,SIRUP,sirup,
sgg\115594.pose,de,sgg,0,3.24,HORN,horn,
sgg\113878.pose,de,sgg,0,2.375,KOCHEN,kochen,
sgg\126159.pose,de,sgg,0,2.2,WAADT,waadt,
sgg\112157.pose,de,sgg,0,3.125,MAMA,mama,
sgg\115197.pose,de,sgg,0,2.44,SELLERIE,sellerie,
sgg\129885.pose,de,sgg,0,2.44,FULLY,fully,
sgg\129712.pose,de,sgg,0,2.28,WINKEL,winkeln,
sgg\126438.pose,de,sgg,0,3.08,GROSS,groß,
sgg\125296.pose,de,sgg,0,2.708333333333333,HAMSTER,hamstern,
sgg\128764.pose,de,sgg,0,2.5416666666666665,RUTE,rute,
sgg\128405.pose,de,sgg,0,3.36,KONJUNKTURPAKET,konjunkturpaket,
sgg\126162.pose,de,sgg,0,2.36,WACHSEN,wachsen,
sgg\115030.pose,de,sgg,0,3.458333333333333,AUSSICHTSTURM,aussichtsturm,
sgg\112737.pose,de,sgg,0,2.44,ZÜGELN,zügeln,
sgg\113711.pose,de,sgg,0,3.583333333333333,BIS HEUTE,bis heute,
sgg\129636.pose,de,sgg,0,2.0,USTER,uster,
sgg\118053.pose,de,sgg,0,2.5416666666666665,HAARLEM,haarlem,
sgg\112289.pose,de,sgg,0,3.16,BEWÄHRUNGSPROBE,bewährungsprobe,
sgg\111704.pose,de,sgg,0,2.6,SIMFEROPOL,simferopol,
sgg\123545.pose,de,sgg,0,2.6666666666666665,TERROR,terror,
sgg\114890.pose,de,sgg,0,3.208333333333333,ZEPPELIN,zeppelin,
sgg\113147.pose,de,sgg,0,2.4166666666666665,SOLLEN,sollen,
sgg\130062.pose,de,sgg,0,2.5416666666666665,MITNEHMEN,mitnehmen,
sgg\129015.pose,de,sgg,0,2.68,EXTERN,extern,
sgg\124149.pose,de,sgg,0,3.083333333333333,TOUR DE SKI,tour de ski,
sgg\126577.pose,de,sgg,0,3.04,TURNSACK,turnsack,
sgg\111652.pose,de,sgg,0,2.16,VEGAN,vegan,
sgg\112617.pose,de,sgg,0,2.75,SECURITAS,securitas,
sgg\126391.pose,de,sgg,0,2.875,SOWJETUNION,sowjetunion,
sgg\111751.pose,de,sgg,0,2.72,HANDPUPPE,handpuppe,
sgg\113767.pose,de,sgg,0,3.0416666666666665,REGENBOGEN,regenbogen,
sgg\126596.pose,de,sgg,0,2.44,WETTRENNEN,wettrennen,
sgg\126538.pose,de,sgg,0,2.48,BAGUETTE,baguette,
sgg\130146.pose,de,sgg,0,2.375,NEU,neu,
sgg\112134.pose,de,sgg,0,2.56,BEHAUPTEN,behaupten,
sgg\130896.pose,de,sgg,0,2.24,BUKAREST,bukarest,
sgg\127871.pose,de,sgg,0,2.208333333333333,MEDIZIN,medizin,
sgg\127358.pose,de,sgg,0,2.12,SCHÜRFUNG,schürfung,
sgg\126996.pose,de,sgg,0,2.56,KAMM,kamm,
sgg\111534.pose,de,sgg,0,3.04,BEHÖRDE,behörde,
sgg\125941.pose,de,sgg,0,3.1666666666666665,HÖRSTATUS,hörstatus,
sgg\114673.pose,de,sgg,0,2.333333333333333,IHR,ihr,
sgg\115196.pose,de,sgg,0,3.083333333333333,FRÜHLINGSFERIEN,frühlingsferien,
sgg\111468.pose,de,sgg,0,2.625,OBJEKT,objekt,
sgg\117684.pose,de,sgg,0,2.44,BROMBEERE,brombeere,
sgg\114694.pose,de,sgg,0,2.5,PROFI,profi,
sgg\125837.pose,de,sgg,0,3.0416666666666665,TICKET,ticket,
sgg\125866.pose,de,sgg,0,2.583333333333333,RED BULL,reden bull,
sgg\114776.pose,de,sgg,0,2.5,MÜNZE,münzen,
sgg\114369.pose,de,sgg,0,2.333333333333333,SOHN,sohn,
sgg\115438.pose,de,sgg,0,3.24,MANNSCHAFTSKOLLEGE,mannschaftskollege,
sgg\127491.pose,de,sgg,0,2.84,VELOWEG,veloweg,
sgg\125444.pose,de,sgg,0,2.0,SCHWAGER,schwager,
sgg\114549.pose,de,sgg,0,2.083333333333333,KUNST,kunst,
sgg\112525.pose,de,sgg,0,3.12,SCHWARZFAHRER,schwarzfahrer,
sgg\117224.pose,de,sgg,0,3.0416666666666665,TRAKTOR,traktor,
sgg\112714.pose,de,sgg,0,2.4,KNIPSEN,knipsen,
sgg\125204.pose,de,sgg,0,2.7916666666666665,VISUELL PLUS,visuell plus,
sgg\114925.pose,de,sgg,0,2.333333333333333,FRUSTRIERT,frustriert,
sgg\113902.pose,de,sgg,0,2.25,KOFO,kofo,
sgg\123923.pose,de,sgg,0,3.5416666666666665,SOZIALPÄDAGOGE,sozialpädagoge,
sgg\127496.pose,de,sgg,0,2.125,SAUBER,sauber,
sgg\118019.pose,de,sgg,0,3.0416666666666665,GEISELNAHME,geiselnahme,
sgg\124031.pose,de,sgg,0,2.333333333333333,PROBIEREN,probieren,
sgg\128884.pose,de,sgg,0,3.8333333333333335,SCHNEEMANN,schneemann,
sgg\127305.pose,de,sgg,0,2.0,EINZEL,einzel,
sgg\123475.pose,de,sgg,0,1.875,HINAUS,hinaus,
sgg\129613.pose,de,sgg,0,3.0,BORDELL,bordell,
sgg\123533.pose,de,sgg,0,3.04,STICKEN,sticken,
sgg\111981.pose,de,sgg,0,2.0,BRAUCHEN,brauchen,
sgg\127607.pose,de,sgg,0,2.458333333333333,LASSEN,lassen,
sgg\125131.pose,de,sgg,0,3.2916666666666665,SALSA,salsa,
sgg\125733.pose,de,sgg,0,2.4,PORTFOLIO,portfolio,
sgg\113158.pose,de,sgg,0,2.56,AUTORITÄT,autorität,
sgg\117261.pose,de,sgg,0,2.2,SAO PAULO,sao paulo,
sgg\114092.pose,de,sgg,0,2.25,GEGEN,gegen,
sgg\113671.pose,de,sgg,0,2.96,VIERECK,viereck,
sgg\115001.pose,de,sgg,0,2.625,HORMON,hormon,
sgg\126967.pose,de,sgg,0,2.9166666666666665,LIECHTENSTEIN,liechtenstein,
sgg\126800.pose,de,sgg,0,2.52,BENOMMENHEIT,benommenheit,
sgg\124157.pose,de,sgg,0,2.625,WASSERSTELLE,wasserstelle,
sgg\115485.pose,de,sgg,0,2.5416666666666665,SCHWIEGERVATER,schwiegervater,
sgg\126796.pose,de,sgg,0,2.96,BELEHRUNG,belehrung,
sgg\126439.pose,de,sgg,0,2.625,FLIPCHART,flipchart,
sgg\128364.pose,de,sgg,0,1.9166666666666667,BRUGG,brugg,
sgg\115451.pose,de,sgg,0,2.583333333333333,STEIN,stein,
sgg\128392.pose,de,sgg,0,2.68,INGWER,ingwer,
sgg\127608.pose,de,sgg,0,2.08,YALLO,yallo,
sgg\128877.pose,de,sgg,0,2.7916666666666665,FC BASEL,fc basel,
sgg\126888.pose,de,sgg,0,2.8,HONIG,honig,
sgg\112930.pose,de,sgg,0,2.25,LEISE,leise,
sgg\115007.pose,de,sgg,0,2.1666666666666665,VERTRAUEN,vertrauen,
sgg\125338.pose,de,sgg,0,2.375,ER,er,
sgg\129293.pose,de,sgg,0,2.32,FRISCH,frisch,
sgg\123901.pose,de,sgg,0,1.88,LÖSCHEN,löschen,
sgg\127639.pose,de,sgg,0,2.8,ALAIN BERSET,alain berset,
sgg\126261.pose,de,sgg,0,2.68,THEATER,theater,
